,state,district,label,modal_price,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,N,P,K,temperature,humidity,ph,rainfall,diff
3734,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,34,61,49,28.12971499,93.3210737,6.502675132,117.8201907,145.6
3735,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,44,60,55,34.2804607,90.55561637,6.825371185,98.54047745,84.9
3736,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,31,62,52,33.7960155,93.00754254,6.99104104,182.026807,145.6
3737,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,65,62,51,31.53243779,90.87394933,6.511624841,207.0735119,233.9
3738,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,44,57,53,42.30495821,90.51431779,6.93172108,74.876786,80.2
3739,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,50,47,48,24.63676897,90.61964344,6.712772333,218.2299187,233.9
3740,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,43,50,48,28.28222883,91.37059792,6.63016515,179.2720807,145.6
3741,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,60,46,53,24.48620746,92.98254537,6.761953186,183.49095,145.6
3742,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,70,68,55,42.84609252,94.63548176,6.691202286,78.8099639,80.2
3743,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,59,62,52,43.67549305,93.10887229,6.608667684,103.8235658,84.9
3744,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,60,58,51,42.07213781,92.92203105,6.840802254,165.7412972,145.6
3745,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,42,60,47,33.46873719,92.12746225,6.834808348,136.8277041,145.6
3746,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,35,66,47,31.7018373,91.66232213,6.953439161,48.83810592,48.1
3747,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,34,65,48,41.41968393,90.03863107,6.665024508,199.3096432,233.9
3748,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,36,54,46,42.54744013,94.94482086,6.662875839,214.4103848,233.9
3749,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,39,64,52,28.91842453,94.63676767,6.678695788,63.68794608,48.1
3750,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,37,52,47,43.08022702,93.90305729,6.54277684,211.8529059,233.9
3751,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,33,47,46,29.20300896,93.96834049,6.839443833,209.4083305,233.9
3752,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,34,48,48,41.04224355,91.37258067,6.805277038,181.527598,145.6
3753,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,49,54,50,25.62446619,93.18240298,6.762522087,97.26336657,84.9
3754,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,40,65,49,35.32876402,91.06138506,6.678449318,163.9069365,145.6
3755,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,68,52,49,24.42561272,92.27749066,6.577192175,63.35298768,48.1
3756,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,50,46,52,31.18298415,90.21646909,6.734005648,54.01872359,48.1
3757,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,65,63,50,31.88342554,91.3256535,6.524459342,79.27201575,80.2
3758,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,40,49,47,42.93368602,91.1756748,6.501521192,246.3613268,233.9
3759,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,42,53,48,23.11407669,94.31994776,6.758479569,231.5153161,233.9
3760,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,49,55,51,24.87212063,93.90560147,6.676578778,135.1694525,145.6
3761,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,59,62,49,43.36051537,93.35191636,6.941496806,114.778071,84.9
3762,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,63,58,47,26.83054058,90.75379971,6.864143752,144.6656444,145.6
3763,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,70,65,52,30.42012134,93.12659793,6.583528529,75.95295,80.2
3764,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,63,50,52,28.64555584,93.22642604,6.751747609,115.8163936,145.6
3765,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,40,64,47,32.50037548,93.47888842,6.893509446,71.73759526,80.2
3766,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,63,58,50,43.03714283,94.6428898,6.720744449,41.5856585,40.7
3767,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,45,58,49,30.10773379,90.34546355,6.827812549,75.24521981,80.2
3768,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,66,69,47,23.69212243,93.61055571,6.912299695,87.53393983,84.9
3769,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,54,67,52,35.67667332,93.30641944,6.586107335,141.3381168,145.6
3770,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,69,67,52,27.71948962,94.43877142,6.827305908,82.83061083,83
3771,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,67,68,49,35.26824831,92.38282957,6.821774589,149.8488208,145.6
3772,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,45,57,47,23.16855863,90.78821158,6.656458831,161.6892093,145.6
3773,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,56,50,52,33.08706051,92.25197542,6.770384816,88.1300769,84.9
3774,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,70,50,53,37.4620912,90.44967809,6.933809743,172.3458448,145.6
3775,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,44,47,45,38.73218907,94.73613484,6.579441304,218.142147,233.9
3776,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,50,60,47,32.57720726,92.74889453,6.92791761,93.7942847,84.9
3777,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,52,51,53,38.38231475,93.10378595,6.985804083,210.2735346,233.9
3778,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,35,68,45,42.93605359,90.09448142,6.612429546,234.8466111,233.9
3779,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,68,69,52,25.65492304,92.74501561,6.813383387,52.95477913,48.1
3780,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,32,55,52,37.58899717,91.99740365,6.9677596,159.6577388,145.6
3781,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,32,55,51,29.60718808,93.15642801,6.57398033,62.68710535,48.1
3782,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,48,62,47,25.34756111,93.02871078,6.803094965,174.4012337,145.6
3783,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,39,69,53,25.9300384,93.02357765,6.964955435,241.8202079,233.9
3784,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,49,61,45,32.76795887,94.57377401,6.764213299,240.4795923,233.9
3785,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,48,57,54,29.02328049,90.20396783,6.617703178,126.8069869,145.6
3786,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,69,66,49,40.00439101,90.17015833,6.52711001,92.11877372,84.9
3787,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,53,55,55,33.32315744,91.25271223,6.709668804,234.496633,233.9
3788,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,38,61,52,31.22790131,94.94021378,6.620729882,46.44279118,45.1
3789,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,57,64,55,26.68386496,92.9585411,6.583760499,62.50689682,48.1
3790,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,51,57,55,24.70528368,90.14732171,6.676407337,108.4103158,84.9
3791,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,56,65,45,38.2016825,93.97379963,6.751298936,218.0908814,233.9
3792,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,54,66,52,36.56769731,93.79503425,6.867554147,104.4218596,84.9
3793,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,58,55,47,26.05375792,93.69111672,6.742490027,240.6863901,233.9
3794,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,68,70,54,31.29986342,92.76039164,6.986228647,54.77830202,48.1
3795,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,42,59,55,40.10207731,94.35110201,6.979102243,149.1199989,145.6
3796,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,43,64,47,38.58954491,91.58076549,6.825664782,102.2708231,84.9
3797,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,35,67,49,41.31330062,91.1508798,6.617066674,239.7427554,233.9
3798,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,56,59,55,37.03551903,91.79430166,6.551892638,188.5181422,145.6
3799,himachal pradesh,kangra,papaya,2500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,39,64,53,23.0124018,91.07355541,6.598860305,208.3357976,233.9
3800,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,2,24,38,24.55981624,91.63536236,5.922935513,111.9684622,84.9
3801,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,6,18,37,19.65690085,89.93701023,5.937649578,108.0458926,84.9
3802,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,8,26,36,18.78359608,87.4024767,6.804781106,102.5184759,84.9
3803,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,37,18,39,24.1469628,94.5110662,6.424670614,110.2316633,84.9
3804,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,0,27,38,22.44581266,89.90147027,6.738016221,109.3905998,84.9
3805,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,31,25,38,24.96273236,92.40501423,6.497366677,109.4169192,84.9
3806,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,21,21,38,22.5526059,89.3259486,6.327673765,104.8955643,84.9
3807,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,6,30,40,22.77035608,91.45498527,6.36137446,106.9659201,84.9
3808,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,25,27,41,19.20090378,94.27659596,6.923509371,108.0423555,84.9
3809,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,15,11,38,23.12808226,92.68328358,6.630646083,109.3930157,84.9
3810,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,14,5,36,24.92639065,85.19098079,5.832525853,104.7693804,84.9
3811,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,16,10,41,24.77464458,85.63608688,6.738993954,105.7595811,84.9
3812,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,36,7,37,19.8671184,86.35590206,5.782435567,108.3168858,84.9
3813,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,4,20,41,24.26601316,93.7974061,6.537042717,104.5375109,84.9
3814,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,29,22,40,23.62600218,89.73266695,6.145104401,107.6836871,84.9
3815,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,16,15,42,19.67832052,89.08935702,6.890784045,108.5468633,84.9
3816,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,18,27,41,22.36509395,92.30882391,7.175344328,104.8216333,84.9
3817,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,11,18,42,21.57936934,94.88267728,5.938528744,102.8593382,84.9
3818,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,5,15,38,18.26233221,88.16779129,5.709380472,108.0756727,84.9
3819,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,18,23,44,23.71028128,89.61794165,6.184400085,105.6499907,84.9
3820,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,9,8,40,22.48720144,89.9224883,6.553509673,111.6631582,84.9
3821,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,40,27,45,21.6602498,94.79397419,5.885638185,112.4349689,84.9
3822,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,22,23,44,20.13037175,89.31505137,6.143874691,107.3416913,84.9
3823,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,9,16,39,18.41164435,91.11927248,6.101198974,105.1834976,84.9
3824,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,12,29,40,19.68291173,89.75272999,6.594037135,111.2818551,84.9
3825,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,0,17,42,23.20242586,91.19442671,6.859840821,109.0946323,84.9
3826,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,2,21,44,18.92157197,87.31290342,6.56893406,102.8013275,84.9
3827,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,28,6,40,22.10621387,91.34039616,6.769855664,106.8704803,84.9
3828,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,8,23,44,18.47412402,89.68919664,7.130837931,108.4758509,84.9
3829,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,29,16,36,19.81069447,88.92944254,5.740338002,102.860084,84.9
3830,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,17,18,43,24.4880844,90.83687246,5.843005428,103.1969341,84.9
3831,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,34,21,42,18.75927679,89.93457597,6.648687274,111.0196744,84.9
3832,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,21,23,42,19.54128063,90.29751796,6.902751061,104.3739878,84.9
3833,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,25,17,40,18.91251245,87.74938524,6.608023872,111.2800516,84.9
3834,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,8,25,36,19.91330523,94.95031368,6.828522375,104.0277061,84.9
3835,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,26,18,42,19.72620525,89.64934166,6.910374919,108.2287276,84.9
3836,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,4,19,42,23.83185873,87.84034604,6.306605528,111.2232716,84.9
3837,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,36,24,41,24.94467632,94.25702672,7.009180374,103.8799347,84.9
3838,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,5,24,40,24.692258,93.87030088,6.297907579,104.6735454,84.9
3839,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,19,17,39,24.72485577,85.56083187,6.728599215,111.2787584,84.9
3840,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,39,30,38,20.12644921,87.59629625,6.965156738,108.065579,84.9
3841,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,5,29,44,21.02432943,93.0569505,5.578095745,104.7847006,84.9
3842,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,4,24,43,22.40423537,88.1508343,7.199504273,109.8695196,84.9
3843,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,38,21,35,20.33691147,89.38003827,5.841367187,110.9653137,84.9
3844,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,37,11,36,24.24779615,85.56033312,6.710143266,106.9216033,84.9
3845,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,9,25,41,24.81530144,91.90842992,5.972714857,109.2853418,84.9
3846,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,29,22,43,19.66329768,87.95158129,5.561851831,106.0380805,84.9
3847,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,5,21,38,22.43377991,90.3396556,6.107054808,112.459697,84.9
3848,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,22,26,38,22.92052307,85.12912161,6.988035315,110.2437841,84.9
3849,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,4,18,37,22.91843172,85.40695044,7.13147457,106.2817706,84.9
3850,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,21,6,41,24.88244467,89.39686219,7.086947687,107.1951707,84.9
3851,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,29,21,45,23.40981539,93.13277,6.749260456,105.2240743,84.9
3852,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,23,5,44,21.20725375,94.26304717,7.16300467,107.5660804,84.9
3853,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,13,7,43,18.20230419,91.12282162,7.013481515,109.6623974,84.9
3854,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,5,13,37,22.34375696,89.7870345,5.648243649,103.3183074,84.9
3855,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,84.9
3856,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,7,23,35,19.75088482,88.71691157,7.054313823,102.5538035,84.9
3857,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,84.9
3858,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,4,19,43,18.07132963,93.14554876,5.779427402,106.3602023,84.9
3859,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,3,9,45,23.89162561,89.61850203,6.535244251,104.617522,84.9
3860,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,1,27,36,23.98598756,93.34236582,5.684995235,104.991282,84.9
3861,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,84.9
3862,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,24,21,42,20.82210727,87.22815682,6.999014379,109.4429934,84.9
3863,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,84.9
3864,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,40,11,44,24.45840036,86.10874614,6.322396027,111.3779693,84.9
3865,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,21,9,40,24.51147697,90.64498715,5.956401828,105.6209954,84.9
3866,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,3,27,44,24.56811204,92.03009222,6.591302797,110.9633894,84.9
3867,himachal pradesh,kangra,pomegranate,7500,83,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,84.9
